Date,Open,High,Low,Close,Adj Close,Volume,Daily_Return,SMA_7,SMA_14,SMA_30,EMA_9,EMA_21,RSI,MACD,MACD_Signal,Volatility,Volume_Change,Price_Range,SMA_Difference,EMA_Difference,Target
2014-11-16,374.730011,390.799011,374.60199,387.881989,387.881989,11905600,3.123627313994004,391.53542657142856,367.05264292857146,362.4134999666667,382.343359290571,370.7974419116558,68.16865217521001,8.055629791172692,1.944596780076297,4.988457295196271,-24.30074709903036,4.175760014471827,8.035552375239995,3.113807182538778,0
2014-11-17,388.348999,410.199005,377.502014,387.40799,387.40799,41518800,-0.12220185866892441,394.4617092857143,371.32792892857145,362.2790334333333,383.35628543245684,372.30749173786893,67.66563472024524,8.222617639981934,3.2002009520574246,4.999606619693523,248.73336917081036,8.439937183536154,8.883394533595943,2.9676527976952594,0
2014-11-18,387.785004,392.402008,371.117004,375.197998,375.197998,32222500,-3.1517140366671303,395.5335651428571,374.52121421428575,361.80076703333333,381.7246279459655,372.5702650344263,62.51007261618779,7.285727075487898,4.01730617674352,5.140826859325975,-22.39057968920104,5.673005749886761,9.32358391225189,2.457083608294209,1
2014-11-19,373.895996,386.480988,373.895996,380.554993,380.554993,18931800,1.4277781407564971,389.38984914285714,377.45471428571426,361.72443343333333,381.4907009567724,373.296149394933,61.73111771546924,6.896006410138,4.593046223422416,5.1196131950535,-41.2466444254791,3.3070100856619162,7.648202098745595,2.1951878086933747,0
2014-11-20,380.307007,382.024994,356.781006,357.839996,357.839996,25233200,-5.968913144702858,380.40485071428566,378.0654276428571,360.7699331,376.7605599654179,371.8910445408482,52.27448946665301,4.700060186172834,4.6144490159725,5.399270773290455,33.28473784848774,7.054546244741183,5.442503882063573,1.3093930321935479,0
2014-11-21,357.878998,357.878998,344.112,350.847992,350.847992,29850100,-1.9539470372674672,373.69485057142856,378.6677835714286,359.6929331666667,371.5780463723343,369.9780397644074,52.24196810581918,2.3682608575827544,4.165211384294551,5.398808553559402,18.296926271737245,3.9239209896917413,3.8927418677625094,0.43245988571260713,1
2014-11-22,351.604004,364.841003,350.877991,352.920013,352.920013,15273000,0.5905751343162846,370.37871014285713,379.1986411428571,359.50970053333333,367.8464396978675,368.4273100585522,51.986423713629186,0.6796532484870568,3.4680997571330527,5.396832440453936,-48.83434226351,3.956423973043431,3.0232868802704362,-0.15766213438206494,1
2014-11-23,353.174988,370.845001,353.174988,367.572998,367.572998,15151600,4.15192804608675,367.4774257142857,379.50642614285715,359.8173004333333,367.791751358294,368.34964532595654,51.171258619983305,0.5178238311216319,2.8780445719307686,5.334135883357612,-0.7948667583316915,4.807211926921803,2.1288929886715278,-0.1514577181603812,1
2014-11-24,366.947998,387.209015,366.669006,376.901001,376.901001,30930100,2.53772802973955,365.9764272857143,380.2190682857143,360.80496726666667,369.6136012866352,369.1270412963241,52.63085473747772,1.1292474747114625,2.5282851524869074,5.36730391403561,104.13751682990578,5.449709325659232,1.433311757935268,0.13181369444036412,0
2014-11-25,376.885986,394.700989,374.783997,375.347992,375.347992,25442200,-0.4120469290024631,365.997855,380.76571007142854,361.49309999999997,370.7604794293082,369.6925822693855,52.00974406083751,1.4715274179831113,2.3169336055861485,5.370854085120351,-17.74291062751171,5.306273757819915,1.2461524161872097,0.28886085659801425,0
2014-11-26,376.019012,377.697998,365.81601,368.369995,368.369995,18601700,-1.85907401897063,364.257141,376.82349507142857,362.0057993666667,370.2823825434466,369.57234706307776,30.499117215184427,1.1662765881476957,2.086802202098458,3.2370661082848002,-26.886432777039726,3.2255580425327466,0.6219076150912664,0.19212354117167144,1
2014-11-27,370.502014,373.992004,368.282013,369.670013,369.670013,8748030,0.35291093673359697,365.94714342857145,373.17599707142864,362.4075327666667,370.1599086347573,369.58122578461615,31.760295439299128,1.0175341933974664,1.8729486003582598,3.2551811531832815,-52.97187891429278,1.5446183891577927,0.9766934574684216,0.15657798875270598,1
2014-11-28,369.373993,382.838013,358.454987,376.446991,376.446991,22946500,1.8332506726749465,369.6041432857143,371.6494969285714,363.76939903333334,371.4173251078058,370.20538625874195,41.371735152255866,1.4300159275003352,1.784362065786675,3.042339449298383,162.30477033114883,6.47714726985292,1.6039678620263262,0.327369318234832,0
2014-11-29,376.152008,387.601013,372.144989,375.490997,375.490997,15375600,-0.25395182399001737,372.8285695714286,371.60363985714287,364.77559916666667,372.2320594862447,370.68589632612907,49.68869450637564,1.6606272698601288,1.7596151066013659,2.6658314231156712,-32.993702743337764,4.116216932892272,2.207650518060699,0.41710870994544086,1
2014-11-30,375.51001,382.527008,373.30899,378.046997,378.046997,9194440,0.6807087308141169,374.3248551428572,370.9011404285714,366.0997986,373.3950469889958,371.355087296481,44.764220548266785,2.02627858059941,1.8129478014009748,2.523274244901042,-40.2010978433362,2.4383259417876104,2.2466706002872967,0.5493285974257152,1
2014-12-01,378.248993,383.661987,376.669006,379.244995,379.244995,11763000,0.3168912885188391,374.6597114285714,370.31806935714286,367.8829986666667,374.56503659119664,372.07235163316454,45.68757156942413,2.385232825986691,1.927404806318118,2.5264182196510507,27.936013503813186,1.8439217635555047,1.8420837022819305,0.6699463013284311,1
2014-12-02,379.25,384.037994,377.863007,381.315002,381.315002,12364100,0.545823155820413,375.5121414285714,370.75499821428565,369.7304321333333,375.91502967295736,372.91259257560415,53.61931457646426,2.804411407689088,2.102806126592312,2.3740011112565766,5.110090963189662,1.6193926196483726,1.5637634321518559,0.8051315930674815,0
2014-12-03,381.721985,383.026001,374.346008,375.01001,375.01001,13340100,-1.6534864788771086,376.460715,370.358928,371.3122996,375.7340257383659,373.1032668869129,46.75553649062515,2.597906246257196,2.2018261505252887,2.3884268645170788,7.893821628747744,2.314603015530179,1.3865458821445342,0.7051020682299246,0
2014-12-04,375.717987,378.654999,367.759003,369.604004,369.604004,14529600,-1.4415631198751333,376.45128514285716,371.1992142857143,372.6160329333334,374.50802139069276,372.7851520790117,58.63172541117771,1.9752603420440664,2.1565129888290446,1.7508614054398994,8.916724762183193,2.948018928929127,1.0292772909774313,0.46216146272797104,1
2014-12-05,369.441986,379.191986,365.756012,376.854004,376.854004,15181800,1.9615588363593561,376.5094298571429,373.05678657142863,373.8616333333333,374.9772179125542,373.15504770819246,69.00968462797172,2.0432698433922383,2.1338643597416835,1.6839653438034716,4.488767756854961,3.5652995211376313,0.7082290044586661,0.4883144997107648,0
2014-12-06,376.756989,378.447998,370.945007,374.785004,374.785004,7009320,-0.5490189776516052,376.40857371428564,374.61857164285715,374.71146650000003,374.9387751300434,373.30322555290223,65.98341726903062,1.9082200812759993,2.0887355040485467,1.7079287661438267,-53.83077105481564,2.0019453606526927,0.45291040333979443,0.43812897001324413,1
2014-12-07,374.835999,376.291992,373.274994,375.095001,375.095001,6491650,0.08271328806954692,375.98686,375.15585757142856,375.8007995666667,374.97002030403473,373.4661142299111,56.957602430028196,1.8053948707145082,2.032067377381739,1.3335260347059594,-7.385452511798574,0.8043290344997163,0.049510387829893074,0.40268876260023784,0
2014-12-08,374.964996,376.028992,361.885986,361.908997,361.908997,18898700,-3.5153771617446927,373.5102888571428,374.08500014285715,376.3481659,372.3578156432278,372.4154672090101,37.05666678177988,0.6523845448248267,1.7561308108703564,1.4746861457896931,191.1232121263469,3.907890137365116,-0.7540562967991871,-0.015480443445153183,0
2014-12-09,361.894989,363.066986,344.950989,352.218994,352.218994,32915500,-2.677469496565177,369.3537162857143,372.4329288571429,375.97999876666665,368.3300513145823,370.57942419000915,32.49155947600126,-1.0313973976223565,1.198625169171814,1.6085816586595731,74.16806447004292,5.143390137557429,-1.7624029210832077,-0.6069880647970111,0
2014-12-10,352.204987,352.384003,346.36499,346.36499,346.36499,16427700,-1.6620352961430718,365.26157057142854,370.8611427857143,375.2946980666666,363.9370390516658,368.3781119909174,33.054041722949734,-2.805832031760474,0.3977337289853564,1.5960343441292133,-50.09129437499051,1.7377659907255725,-2.673399743434645,-1.2055745970490959,1
2014-12-11,344.339996,361.356995,338.763,350.506012,350.506012,32431300,1.195565983732938,362.533286,369.4922855714285,374.7217315666667,361.25083364133263,366.7533756281067,35.860583471506985,-3.833745365837217,-0.4485620899791583,1.6429124983142456,97.41838480128075,6.446107691870348,-3.2526657890131614,-1.5003384706004,1
2014-12-12,350.833008,352.983002,349.290985,352.541992,352.541992,16989800,0.5808687812179469,359.06014142857146,367.7847856428571,372.3544311333333,359.5090653130661,365.4614316619152,31.035908146487117,-4.432986805745429,-1.2454470331324126,1.5450841773667545,-47.61295415231582,1.047255953554611,-3.570332079652739,-1.6287262712732828,0
2014-12-13,352.381012,352.381012,346.588013,347.376007,347.376007,11675900,-1.4653530975680118,355.14457042857146,365.7765720714286,369.9091318666667,357.0824536504529,363.8173021471956,29.092619512846213,-5.264060961733321,-2.049169818852594,1.566648306109236,-31.277001495014655,1.6676451117132014,-3.991402256978377,-1.851162233625126,1
2014-12-14,346.72699,353.31601,345.417999,351.631989,351.631989,12415200,1.2251801835006848,351.7927115714286,363.8897857857143,368.3695984,355.99236072036234,362.70954640654145,30.841191476621105,-5.515689602900636,-2.7424737756622024,1.6056321782908667,6.331845939071079,2.2461013921005915,-4.5000691969621,-1.8519462067453216,0
2014-12-15,351.360992,351.815002,344.93399,345.345001,345.345001,17264200,-1.7879454078906232,349.42642642857146,361.46835764285714,367.34333189999995,353.8628887762899,361.1309513695831,27.102634386283597,-6.151503796374811,-3.424279779804724,1.621324273334975,39.05696243314647,1.992503722386298,-4.877427712858531,-2.0125836807200317,0
2014-12-16,345.673004,345.859009,327.062012,327.062012,327.062012,30864900,-5.294122963140868,345.8325718571428,357.5931440714286,365.3159993333333,348.50271342103196,358.03377506325734,19.939261927598622,-8.03801826936592,-4.3470274777169635,1.996618501706453,78.77978707382908,5.747227226132283,-5.3333080160041995,-2.662056572886576,0
2014-12-17,326.855011,333.95401,315.152008,319.776001,319.776001,37567900,-2.227715458437274,342.03414485714285,353.64785771428575,363.06159970000004,342.7573709368256,354.5557956029612,19.724826485638758,-10.005675577044258,-5.478757097582422,2.015305400318137,21.7172257159427,5.879741425623732,-5.791704454624864,-3.3276637450167943,0
2014-12-18,319.785004,323.709015,304.231995,311.395996,311.395996,39173000,-2.6205859644858,336.4469997142857,349.49014285714287,360.9348663,336.4850959494605,350.63217745723745,19.102051861706215,-12.101753062239027,-6.803356290513743,2.054370998090148,4.272530538039132,6.254743236968287,-6.7845666551262465,-4.0347356624171455,1
2014-12-19,311.178986,318.53299,306.769012,317.842987,317.842987,23823100,2.070351283514893,331.489999,345.2750702142857,358.84446610000003,332.75667415956843,347.65134196112496,18.406462269940647,-13.091777416027128,-8.06104051561642,2.067400846584341,-39.18489776121308,3.701191620125319,-7.622931293129399,-4.284369425279558,1
2014-12-20,317.618988,330.325012,316.044006,329.955994,329.955994,20856700,3.8110033870276894,329.0014257142857,342.0729980714286,357.9149993666667,332.1965381276548,346.042673964659,28.329857461743458,-12.751963716960518,-8.999225155885242,2.4619545002104655,-12.451779995046818,4.328154741750196,-8.078335276125276,-4.001279864811794,0
2014-12-21,329.542999,329.628998,318.903015,320.842987,320.842987,15207600,-2.7618855743532844,324.60299685714284,338.19785421428566,356.9148325333333,329.92582790212384,343.7517933315082,25.83170377499134,-13.06736991037593,-9.81285410678338,2.4937893475567163,-27.085301126256788,3.3430629418744444,-9.053094108430692,-4.022078050964774,1
2014-12-22,321.067993,334.117004,320.424988,331.885986,331.885986,22315100,3.4418701506478744,322.6802804285714,336.0533534285714,356.21369830000003,330.3178595216991,342.67308357409837,36.36494919709002,-12.284644131309676,-10.30721211168864,2.6590215313301924,46.736500170967155,4.125517972307521,-9.413848493604839,-3.6055426132492263,1
2014-12-23,332.016998,336.286987,329.60199,334.571991,334.571991,16574200,0.8093155822493925,323.7531345714286,334.7928532142857,355.11366473333334,331.1686858173593,341.9366206128167,41.44105339967926,-11.317133288664536,-10.50919634708382,2.610682110954816,-25.726525984647164,1.998074309812745,-8.83112458808208,-3.1491025372360433,0
2014-12-24,334.38501,334.740997,321.356995,322.533997,322.533997,15092300,-3.5980280250058394,324.147134,333.0906394285715,353.30143126666667,329.4417480538874,340.1727457389243,39.095858781560814,-11.390437610937795,-10.685444599854616,2.734726142287449,-8.941004694042554,4.1496406966363955,-8.251961267788198,-3.1545730278088455,0
2014-12-25,322.286011,322.670013,316.958008,319.007996,319.007996,9883640,-1.093218399547513,325.2345625714286,330.8407811428572,351.42343139999997,327.3549976431099,338.24867758084025,35.50615119035952,-11.599340648491705,-10.868223809582034,2.695437727103626,-34.512035938856236,1.7905522970026047,-7.452226143328058,-3.220612720688841,1
2014-12-26,319.152008,331.424011,316.627014,327.924011,327.924011,16410500,2.794918971247351,326.67470885714283,329.0823539285714,350.0752319333333,327.46880031448796,337.3100715280366,39.34655293645155,-10.919575841464166,-10.87849421595846,2.833756299784732,66.03700660890117,4.512324960553142,-6.684426929308378,-2.9175740792342855,0
2014-12-27,327.583008,328.911011,312.630005,315.863007,315.863007,15185200,-3.677987459112908,324.66142500000007,326.8314253571429,348.2816650666666,325.1476416515904,335.36033838912414,37.130722213921196,-11.224688339189413,-10.947733040604652,2.952265058074009,-7.46656104323451,5.154451657582046,-6.781936126940609,-3.045290563156513,1
2014-12-28,316.160004,320.028015,311.078003,317.239014,317.239014,11676600,0.43563411020146603,324.1465717142857,324.37478428571427,346.3080658333334,323.5659161212724,333.7129452628401,35.61625679248961,-11.226052975991934,-11.003397027682109,2.9213488754332873,-23.105392092300402,2.8212204694344307,-6.3993583475220825,-3.040645946046737,0
2014-12-29,317.700989,320.266998,312.307007,312.670013,312.670013,12302500,-1.4402393143234327,321.4014327142857,322.0408565714286,344.2140330333333,321.3867354970179,331.7999514207637,36.13551854783584,-11.463668620484043,-11.095451346242497,2.9127871494165154,5.360293236044744,2.545812092315998,-6.627446335646184,-3.1384018831698155,0
2014-12-30,312.718994,314.80899,309.372986,310.737,310.737,12528300,-0.6182278183485268,317.996434,320.87478428571427,341.9703664666667,319.25678839761434,329.88513765523976,41.95709679637977,-11.673395092715907,-11.211040095537179,2.591927573113765,1.8353993090835186,1.7493906422472922,-7.010529220520489,-3.221833312397668,1
2014-12-31,310.914001,320.192993,310.210999,320.192993,320.192993,13942900,3.0430856319009214,317.6620048571429,320.9045694285714,340.0019664,319.44402931809145,329.00403359567247,50.20114021775771,-10.950356333436446,-11.158903343117032,2.6770881252366183,11.29123664024647,3.117492955256515,-6.570538923464624,-2.90574075129113,0
2015-01-01,320.434998,320.434998,314.002991,314.248993,314.248993,8036550,-1.8563804111728421,316.9821472857143,321.10835492857143,337.7664327666667,318.4050220544732,327.66266626879315,51.40929054105619,-10.733247831625647,-11.073772240818755,2.625910916786524,-42.360986595328086,2.046786829321677,-6.153449089273608,-2.8253582624288307,1
2015-01-02,314.07901,315.838989,313.565002,315.032013,315.032013,7860650,0.2491718406238519,315.14043328571427,320.9075710714286,335.7671662,317.7304202435786,326.5144250625392,48.52916476108633,-10.3783692295616,-10.934691638567324,2.5650463424618564,-2.1887501477624083,0.721827276645702,-6.143165559553081,-2.690234839480116,0
2015-01-03,314.846008,315.149994,281.082001,281.082001,281.082001,33054400,-10.776686368061272,310.1717181428572,317.41657157142856,332.81643276666665,310.40073639486286,322.38420469321744,29.18378986959233,-12.690321490285612,-11.285817608910982,3.6266699382041234,320.5046656446986,12.12030399627047,-6.803965307712254,-3.717138781584574,0
2015-01-04,281.145996,287.230011,257.612,264.195007,264.195007,55629100,-6.007853202951985,302.5940028571428,313.3702872857143,329.06113286666664,301.1595905158903,317.09427763019767,27.371231564525857,-15.704171683271284,-12.169488423783042,3.840282843735119,68.2955975603853,11.210662660252307,-8.043225822190351,-5.02522064838104,1
2015-01-05,265.084015,278.341003,265.084015,274.473999,274.473999,43962800,3.890683672155859,297.13742942857147,309.2694310714286,325.7174327,295.8224722127122,313.2197068456342,26.92519393922312,-17.066508835231332,-13.148892506072702,3.8845906970137256,-20.9715778252749,4.829961325407722,-8.774477630662151,-5.554323132514765,1
2015-01-06,274.610992,287.553009,272.696014,286.188995,286.188995,23245700,4.268162391585939,293.63057157142856,305.81350278571426,322.75389916666666,293.8957767701698,310.762369405122,31.869934434980493,-17.004847278103398,-13.920083460478843,4.129595316199369,-47.12415951668228,5.1913229577538385,-9.023385207872925,-5.427488748795148,1
2015-01-07,286.076996,298.753998,283.07901,294.337006,294.337006,24866800,2.8470734872247716,289.9368591428571,303.79943199999997,320.5014994666666,293.98402261613586,309.2691545501109,39.11674958980242,-16.112765724477754,-14.358619913278625,4.179949079325459,6.973762889480639,5.325524035533624,-9.53650462624071,-4.942339612306338,0
2015-01-08,294.13501,294.13501,282.174988,283.348999,283.348999,19982500,-3.7331381294270494,285.52257428571426,301.2523607857143,318.2058329666667,291.8570178929087,306.91277677282807,36.9862486470847,-16.106756339449362,-14.708247198512773,4.264197423970945,-19.6418517863175,4.220950856438367,-10.271106087604673,-4.905549725961202,1
2015-01-09,282.382996,291.114014,280.53299,290.40799,290.40799,18718600,2.491270844404858,282.0048567142857,298.572645,316.34059963333334,291.567212314327,305.4123416116619,36.12039777920273,-15.355384959846447,-14.83767475077951,4.245478938562659,-6.325034405104468,3.6435030592650066,-10.854042433644551,-4.533257963405834,0
2015-01-10,287.303009,288.127014,273.966003,274.79599,274.79599,15264300,-5.375885146961679,281.1068551428571,295.63928664285714,313.8169322333333,288.2129678514616,302.6290369196926,35.1956372991977,-15.837115246939959,-15.0375628500116,4.357482371997523,-18.4538373596316,5.153281530782153,-10.42329897806635,-4.763610661741145,0
2015-01-11,274.608002,279.638,265.039001,265.660004,265.660004,18200800,-3.3246431288899148,281.31614042857143,291.95507164285715,310.92086596666667,283.7023750811693,299.2682157451751,32.391316216408285,-16.762855919199126,-15.382621463849105,4.384706271241195,19.237698420497495,5.495369562668527,-9.521627133660793,-5.201300988562052,1
